Data,name,mobile,sentiment_score
The Chosen Trench 🇮🇱🐖,-1001666243069,2024-01-30 18:28:05+00:00,0.5
salam,6322592395,2024-01-30 16:41:52+00:00,0.5
"This is how the terrorist israeli pigs 🇮🇱🐖 destroyed Bani Suhaila cemetery and prove nothing.

Credits for:
Topic Tide",-1001666243069,2024-01-30 16:40:29+00:00,0.5238095238095238
"Spokesman for the Al-Quds Brigades, “Abu Hamza” to the rulers and peoples of Islamic and Arab countries:

“We have great censure against you. What will you say to God on the Day of the Great Presentation? We used to fast and pray and neglect to support Palestine! God is sufficient for us. He is our protector and the best disposer of affairs.”

@MuslimResistance
@MuslimResistanceGC",5888626295,2024-01-30 16:31:03+00:00,0.5263157894736842
"Refuse to be defeated
Our lion refuses to prevail 🇵🇸☝🏻!
#Al-Aqsa Flood
#Sons_of_the_Case",889839684,2024-01-30 16:22:49+00:00,0.46875
"تَأبى الهَزيمةَ 
اسدُنا تَأبى الغَلب🇵🇸☝🏻!
#طوفان_الاقصى
#أبناء_القضية",1761021682,2024-01-30 16:22:48+00:00,0.5
Bots,1378489760,2024-01-30 15:47:55+00:00,0.5
"**Zionist Jews Are The Devil.✡️
****T.me/SatanicZionism** 🇮🇱😈🇺🇸",169657243,2024-01-30 15:39:37+00:00,0.5
musketeers hahahahaahahahahaha,2024491846,2024-01-30 15:11:00+00:00,0.5
"**#Breaking**** 🚨

❗️Nelson Mandela's Grandson vows to sue Israel 🇮🇱 in International courts.

❗️Zweliflele Mandela, grandson of the late South African leader Nelson Mandela, has initiated a bold legal strategy against Israel, intending to bring the case to various international legal platforms. 

❗️Speaking with Al Jazeera Net, he disclosed South Africa's plans to continue their legal battle following an upcoming report from Israel.

❗️Adorned in a Palestinian keffiyeh, Zweliflele sharply criticized the ongoing conflict in Gaza, labeling it as a manifestation of Western imperialism. 

❗️He pointed out the absence of sanctions or arrest warrants against Israeli leaders, including Prime Minister Benjamin Netanyahu, whom he branded as war criminals. 

❗️Zweliflele also emphasized the deep-rooted connection between his grandfather, Nelson Mandela, and the Palestinian struggle, advocating for the unification of Palestinian resistance movements to effectively counteract the occupation and colonialism.

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-30 14:55:38+00:00,0.4830097087378641
"**❗️In a recent controversial statement, Israel's Defense Minister Yoav Gallant, during an interaction with the country's armed forces, underscored the urgency of what he called ""a robust response to Hamas.""

❗️Gallant declared that partial victories are insufficient in this context, insisting on a comprehensive strategy to ""dismantle Hamas’s military and governance structures."" 

❗️This approach, he argues, is critical for ensuring the ""long-term safety and stability of the region.""

He said:

****""This war cannot be ended with 'points gained', it can only end with a 'Knockout'. We must eliminate Hamas.""****

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-30 14:39:48+00:00,0.5
`Report sent`,1331291118,2024-01-30 14:37:38+00:00,0.5
"The Prisoners and Ex-Prisoners Affairs Authority: The 100 detainees in the Etzion Center suffer harsh conditions, as the repressive forces randomly raid the rooms, take them out and strip-search them. Anyone who objects is beaten, while the jailers knock sticks on the doors at night to prevent the detainees from sleeping, and the jailers tear them apart. All the Qur’an and throw them in the garbage.

@MuslimResistance
@MuslimResistanceGC",5888626295,2024-01-30 14:36:31+00:00,0.4625
"⏺️Audio recording of the moment shots were fired at 15-year-old Layan Hamadeh as he spoke on the phone with the Palestinian Red Crescent team.
💔Layan was killed and Hind rem, 6 years old⏺️Audio recording of the moment gunfire was directed at 15-year-old Layan Hamadeh while she was speaking on the phone with the Palestine Red Crescent team.
💔Layan was killed, and 6-year-old Hind remained trapped inside the car surrounded by the occupation tanks and soldiers.
🚑Our ambulance team went to rescue her yesterday evening, but they have not returned as of now. ⚠️We lost contact with them about 18 hours ago, and we still remain unaware of their fate and whether they succeeded in evacuating her or not. #NotATarget❌ #IHL #HumanRightsViolations #Gaza
⏺️Audio recording of the moment of fire on the child Lian Hamada 15 years old, recounting her story over the phone with the Palestinian Red Crescent.
💔Murdered by them, and as an adult dream of life
6 years

@palestineinnocentchildren💔🇵🇸",889839684,2024-01-30 14:29:06+00:00,0.4887640449438202
"


⏺️Grabación de audio del momento en que se dispararon disparos contra Layan Hamadeh, de 15 años, mientras hablaba por teléfono con el equipo de la Media Luna Roja Palestina.
💔Layan fue asesinado y Hind rem, de 6 años⏺️Audio recording of the moment gunfire was directed at 15-year-old Layan Hamadeh while she was speaking on the phone with the Palestine Red Crescent team. 
💔Layan was killed, and 6-year-old Hind remained trapped inside the car surrounded by the occupation tanks and soldiers.
🚑Our ambulance team went to rescue her yesterday evening, but they have not returned as of now. ⚠️We lost contact with them about 18 hours ago, and we still remain unaware of their fate and whether they succeeded in evacuating her or not. [#NotATarget](https://twitter.com/search?q=%23NotATarget)❌ [#IHL](https://twitter.com/search?q=%23IHL) [#HumanRightsViolations](https://twitter.com/search?q=%23HumanRightsViolations) [#Gaza](https://twitter.com/search?q=%23Gaza)
⏺️تسجيل صوتي للحظة إطلاق النار على الطفلة ليان حمادة 15 عاماً، أثناء حديثها عبر الهاتف مع فريق الهلال الأحمر الفلسطيني.
💔مقتل ليان، وهند ريم البالغة من العمر 
6 سنوات

@impalestineinocentchildren💔🇵🇸",6774474586,2024-01-30 14:29:05+00:00,0.4931506849315068
"**#Breaking**** 🚨🇵🇰

❗️A special Pakistani court has sentenced former Prime Minister Imran Khan to 10 years for exposing official secrets, his party said.

❗️The special court, established under the Official Secrets Act, announced its verdict on Tuesday, handing Khan and his key ally ex-foreign minister Shah Mahmood Qureshi to 10 years in jail in the “cipher case,” local news reported.

❗️The court was established to hear what popularly became to be known as the “cipher case,” which was filed against Khan under the Official Secrets Act of 1923 and alleged that he divulged the contents of a diplomatic cable sent in 2022 from Pakistan’s Washington mission to Islamabad.

❗️The former prime minister claimed the diplomatic cable contained proof that his ouster from power in a parliamentary no-trust vote in April last year was part of a US conspiracy to remove him and included threats against his government.

💭 Source: Middle East Eye

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-30 14:21:17+00:00,0.49770642201834864
@perezmartina2  Zionist Whore,6514908355,2024-01-30 14:19:14+00:00,0.375
,6514908355,2024-01-30 14:18:22+00:00,0.0
,6514908355,2024-01-30 14:18:21+00:00,0.0
,6514908355,2024-01-30 14:18:21+00:00,0.0
Keep crying,6514908355,2024-01-30 14:18:20+00:00,0.5
"[LRseju](tg://user?id=6588035729) [`6588035729`] has been 🔇 muted.
**Due to**: Scam!",1331291118,2024-01-30 14:07:03+00:00,0.4827586206896552
If Google is Zionist media then search on Baidu or Russian search engine,1378489760,2024-01-30 13:48:59+00:00,0.5
,462576330,2024-01-30 13:46:48+00:00,0.0
,462576330,2024-01-30 13:46:48+00:00,0.0
,462576330,2024-01-30 13:46:47+00:00,0.0
,462576330,2024-01-30 13:46:46+00:00,0.0
,462576330,2024-01-30 13:46:46+00:00,0.0
,462576330,2024-01-30 13:46:45+00:00,0.0
"If you think there's a redundant object, please ignore it",462576330,2024-01-30 13:46:45+00:00,0.375
,-1002144544752,2024-01-30 13:44:57+00:00,0.0
"What you love my hermano!
There is no palestino that comes from the hermano murió among the bombardeos of the niños and the ones who don't live in the world 💔🇵🇸

I want my brother back!
A Palestinian child does not understand why his brother died in the bombings, the child is small, there is no reason for there to be evil in the world 💔🇵🇸
I want my brother back!
A Palestinian child does not understand why his brother died in the bombings. The child is young. There is no reason for evil to exist in the world 💔🇵🇸
@impalestineinocentchildren💔🇵🇸",889839684,2024-01-30 13:44:05+00:00,0.5045454545454545
"Quiero que vuelva mi hermano !
Un niño palestino no entiende porque su hermano murió en los bombardeos el niños es pequeño no tiene porqué hay maldad en el mundo 💔🇵🇸

I want my brother back!
A Palestinian child does not understand why his brother died in the bombings, the child is small, there is no reason for there to be evil in the world 💔🇵🇸
أريد عودة أخي!
طفل فلسطيني لا يفهم لماذا مات أخوه في التفجيرات الطفل صغير لا يوجد سبب لوجود الشر في العالم 💔🇵🇸
@impalestineinocentchildren💔🇵🇸",6774474586,2024-01-30 13:44:04+00:00,0.48936170212765956
"Ok, please wait",462576330,2024-01-30 13:33:09+00:00,0.5
Sure I would like to see the variants too! Thank you!,-1002144544752,2024-01-30 13:32:17+00:00,0.5769230769230769
Death to America! Death to every US Nazi soldier!,5284211419,2024-01-30 13:27:52+00:00,0.4090909090909091
"Internet Resistance:

__""We received the names of the 3 dead American musketeers 🇺🇸🇮🇱🐖""__

Let's find out 👌

[Telegraph Page](https://telegra.ph/Resistance-Movement-Part-2-01-17)",-1001666243069,2024-01-30 13:27:03+00:00,0.46875
Really??,700835946,2024-01-30 13:22:10+00:00,0.5
Stupid Nazis thinking we are on their side,5284211419,2024-01-30 13:20:20+00:00,0.4375
,5284211419,2024-01-30 13:20:09+00:00,0.0
,5284211419,2024-01-30 13:20:06+00:00,0.0
,5284211419,2024-01-30 13:20:02+00:00,0.0
Pakistan supplied ammunition to Israel which they doesn't recognise under usa pressure 🤫,1378489760,2024-01-30 13:16:51+00:00,0.5
That is Pakistan which is burning the flags and funny enough they depends on usa for money,1378489760,2024-01-30 13:16:11+00:00,0.47058823529411764
,2062513629,2024-01-30 13:14:53+00:00,0.0
"⚡️🇵🇸 During Palestine TV’s live broadcast, journalist Amer Al-Dahody collapsed due to exhaustion and hunger.",2024491846,2024-01-30 13:14:15+00:00,0.47368421052631576
,-1001666243069,2024-01-30 13:13:26+00:00,0.0
"It is stupid a Nazi says he supports Palestine.
Palestine will crush both fake Israel and Nazism. He only supports Palestine because he thinks every Jew to exist is bad!",5284211419,2024-01-30 13:08:11+00:00,0.4696969696969697
Both Nazis and IOF/IDF are the same,5284211419,2024-01-30 13:06:27+00:00,0.5
Nazis aren’t our friends lmao they would also hate Palestinians,5284211419,2024-01-30 13:05:19+00:00,0.4583333333333333
,5284211419,2024-01-30 13:04:40+00:00,0.0
From the same guy here,5284211419,2024-01-30 13:04:37+00:00,0.5
Hmmm,5284211419,2024-01-30 13:04:25+00:00,0.5
**T.me/SynagogueOfSatans** 😈,169657243,2024-01-30 12:44:31+00:00,0.5
"🔸Let,s Say Alhamdulillah all together🥰



💝join us for more Islamic contents✨
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-01-30 12:25:04+00:00,0.5
"Killer canned goods!

France 24 has reviewed a video in which it is said that the Israeli army threw cans containing explosives at Palestinian refugees.
@BisimchiMedia",889839684,2024-01-30 12:22:59+00:00,0.4827586206896552
"** کنسروهای آدم‌کُش!
**
شبکۀ فرانس۲۴ ویدیویی را بررسی کرده که در آن گفته می‌شود ارتش رژیم صهیونیستی قوطی‌‌های کنسرو حاوی موادمنفجره را برای آوارگان فلسطینی پرتاب کرده است.
@BisimchiMedia",374943925,2024-01-30 12:22:58+00:00,0.5
